source,title,summary,link,published,collected_at,clean_title,clean_summary,combined_text,clean_combined_text,label_model
rt,إجلاء أكثر من 50 ألف شخص في تركيا بسبب حرائق الغابات,أفاد وزير الداخلية التركي علي يرلي كايا بإجلاء أكثر من 50 ألف شخص في ثلاث محافظات تركية بسبب حرائق الغابات التي التهمتها.,https://arabic.rt.com/world/1688253-%D8%A5%D8%AC%D9%84%D8%A7%D8%A1-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-50-%D8%A3%D9%84%D9%81-%D8%B4%D8%AE%D8%B5-%D9%81%D9%8A-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%AD%D8%B1%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D8%BA%D8%A7%D8%A8%D8%A7%D8%AA/,"Mon, 30 Jun 2025 13:33:46 +0000",2025-06-30T15:19:26.260110,إجلاء 50 شخص تركيا بسبب حرائق الغابات,أفاد وزير الداخلية التركي علي يرلي كايا بإجلاء 50 شخص محافظات تركية بسبب حرائق الغابات التهمتها,إجلاء أكثر من 50 ألف شخص في تركيا بسبب حرائق الغابات أفاد وزير الداخلية التركي علي يرلي كايا بإجلاء أكثر من 50 ألف شخص في ثلاث محافظات تركية بسبب حرائق الغابات التي التهمتها.,إجلاء 50 شخص تركيا بسبب حرائق الغابات أفاد وزير الداخلية التركي علي يرلي كايا بإجلاء 50 شخص محافظات تركية بسبب حرائق الغابات التهمتها,اجتماعي
rt,العراق.. الجفاف يكشف عن مدرسة مغمورة ظلت تحت الماء 40 عاما,ظهرت مدرسة كانت قد غمرتها المياه منذ عقود بعد الجفاف الشديد الذي اجتاح إقليم كردستان العراق.,https://arabic.rt.com/videoclub/1688206-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82-%D8%A7%D9%84%D8%AC%D9%81%D8%A7%D9%81-%D9%8A%D9%83%D8%B4%D9%81-%D8%B9%D9%86-%D9%85%D8%AF%D8%B1%D8%B3%D8%A9-%D9%85%D8%BA%D9%85%D9%88%D8%B1%D8%A9-%D8%B8%D9%84%D8%AA-%D8%AA%D8%AD%D8%AA-%D8%A7%D9%84%D9%85%D8%A7%D8%A1-40-%D8%B9%D8%A7%D9%85%D8%A7/,"Mon, 30 Jun 2025 13:30:36 +0000",2025-06-30T15:19:26.260110,العراق الجفاف يكشف مدرسة مغمورة ظلت الماء 40 عاما,ظهرت مدرسة كانت غمرتها المياه عقود الجفاف الشديد اجتاح إقليم كردستان العراق,العراق.. الجفاف يكشف عن مدرسة مغمورة ظلت تحت الماء 40 عاما ظهرت مدرسة كانت قد غمرتها المياه منذ عقود بعد الجفاف الشديد الذي اجتاح إقليم كردستان العراق.,العراق الجفاف يكشف مدرسة مغمورة ظلت الماء 40 عاما ظهرت مدرسة كانت غمرتها المياه عقود الجفاف الشديد اجتاح إقليم كردستان العراق,اقتصاد
rt,"تمزيق علم الناتو ومطالبات بخروج فرنسا من الاتحاد الأوروبي أثناء مظاهرة ""من أجل السلام"" في باريس","خرج مئات المتظاهرين إلى شوارع باريس يوم الأحد، مطالبين بانسحاب فرنسا من الاتحاد الأوروبي وحلف الناتو، وهي خطوة أطلق عليها مؤيدوها اسم ""فريكست"".",https://arabic.rt.com/videoclub/1688204-%D8%AA%D9%85%D8%B2%D9%8A%D9%82-%D8%B9%D9%84%D9%85-%D8%A7%D9%84%D9%86%D8%A7%D8%AA%D9%88-%D9%88%D9%85%D8%B7%D8%A7%D9%84%D8%A8%D8%A7%D8%AA-%D8%A8%D8%AE%D8%B1%D9%88%D8%AC-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D9%85%D9%86-%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D8%A3%D8%AB%D9%86%D8%A7%D8%A1-%D9%85%D8%B8%D8%A7%D9%87%D8%B1%D8%A9-%D9%85%D9%86-%D8%A3%D8%AC%D9%84-%D8%A7%D9%84%D8%B3%D9%84%D8%A7%D9%85-%D9%81%D9%8A-%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3/,"Mon, 30 Jun 2025 13:30:11 +0000",2025-06-30T15:19:26.260110,تمزيق الناتو ومطالبات بخروج فرنسا الاتحاد الأوروبي أثناء مظاهرة السلام باريس,خرج مئات المتظاهرين شوارع باريس يوم الأحد مطالبين بانسحاب فرنسا الاتحاد الأوروبي وحلف الناتو وهي خطوة أطلق عليها مؤيدوها اسم فريكست,"تمزيق علم الناتو ومطالبات بخروج فرنسا من الاتحاد الأوروبي أثناء مظاهرة ""من أجل السلام"" في باريس خرج مئات المتظاهرين إلى شوارع باريس يوم الأحد، مطالبين بانسحاب فرنسا من الاتحاد الأوروبي وحلف الناتو، وهي خطوة أطلق عليها مؤيدوها اسم ""فريكست"".",تمزيق الناتو ومطالبات بخروج فرنسا الاتحاد الأوروبي أثناء مظاهرة السلام باريس خرج مئات المتظاهرين شوارع باريس يوم الأحد مطالبين بانسحاب فرنسا الاتحاد الأوروبي وحلف الناتو وهي خطوة أطلق عليها مؤيدوها اسم فريكست,سياسة
rt,السفن الحربية الروسية تضرب أهدافا بحرية بصواريخ مجنحة في بحر اليابان,شنت سفن حربية روسية ضربة مشتركة بصواريخ مجنحة على عدو افتراضي خلال الجزء النهائي من تدريبات أسطول المحيط الهادئ في بحر اليابان.,https://arabic.rt.com/videoclub/1688214-%D8%A7%D9%84%D8%B3%D9%81%D9%86-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A%D8%A9-%D8%AA%D8%B6%D8%B1%D8%A8-%D8%A3%D9%87%D8%AF%D8%A7%D9%81%D8%A7-%D8%A8%D8%AD%D8%B1%D9%8A%D8%A9-%D8%A8%D8%B5%D9%88%D8%A7%D8%B1%D9%8A%D8%AE-%D9%85%D8%AC%D9%86%D8%AD%D8%A9-%D9%81%D9%8A-%D8%A8%D8%AD%D8%B1-%D8%A7%D9%84%D9%8A%D8%A7%D8%A8%D8%A7%D9%86/,"Mon, 30 Jun 2025 13:29:23 +0000",2025-06-30T15:19:26.260110,السفن الحربية الروسية تضرب أهدافا بحرية بصواريخ مجنحة بحر اليابان,شنت سفن حربية روسية ضربة مشتركة بصواريخ مجنحة عدو افتراضي خلال الجزء النهائي تدريبات أسطول المحيط الهادئ بحر اليابان,السفن الحربية الروسية تضرب أهدافا بحرية بصواريخ مجنحة في بحر اليابان شنت سفن حربية روسية ضربة مشتركة بصواريخ مجنحة على عدو افتراضي خلال الجزء النهائي من تدريبات أسطول المحيط الهادئ في بحر اليابان.,السفن الحربية الروسية تضرب أهدافا بحرية بصواريخ مجنحة بحر اليابان شنت سفن حربية روسية ضربة مشتركة بصواريخ مجنحة عدو افتراضي خلال الجزء النهائي تدريبات أسطول المحيط الهادئ بحر اليابان,سياسة
rt,موسكو تحتضن المنتدى الاقتصادي الروسي الليبي,انطلقت في موسكو المرحلة الثانية من المنتدى الاقتصادي الروسي الليبي التي يشارك فيها رواد الأعمال والمستثمرون والمسؤولون الحكوميون من كلا البلدين.,https://arabic.rt.com/videoclub/1688218-%D9%85%D9%88%D8%B3%D9%83%D9%88-%D8%AA%D8%AD%D8%AA%D8%B6%D9%86-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AF%D9%89-%D8%A7%D9%84%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A-%D8%A7%D9%84%D9%84%D9%8A%D8%A8%D9%8A/,"Mon, 30 Jun 2025 13:28:59 +0000",2025-06-30T15:19:26.260110,موسكو تحتضن المنتدى الاقتصادي الروسي الليبي,انطلقت موسكو المرحلة الثانية المنتدى الاقتصادي الروسي الليبي يشارك رواد الأعمال والمستثمرون والمسؤولون الحكوميون البلدين,موسكو تحتضن المنتدى الاقتصادي الروسي الليبي انطلقت في موسكو المرحلة الثانية من المنتدى الاقتصادي الروسي الليبي التي يشارك فيها رواد الأعمال والمستثمرون والمسؤولون الحكوميون من كلا البلدين.,موسكو تحتضن المنتدى الاقتصادي الروسي الليبي انطلقت موسكو المرحلة الثانية المنتدى الاقتصادي الروسي الليبي يشارك رواد الأعمال والمستثمرون والمسؤولون الحكوميون البلدين,اقتصاد
rt,مشاهد من هجوم مستوطنين على قاعدة عسكرية في الضفة الغربية,"هاجم مستوطنون إسرائيليون قاعدة عسكرية في الضفة الغربية حيث أشعلوا النيران، وخربوا المركبات واشتبكوا مع الجنود الإسرائيليين.",https://arabic.rt.com/videoclub/1688238-%D9%85%D8%B4%D8%A7%D9%87%D8%AF-%D9%85%D9%86-%D9%87%D8%AC%D9%88%D9%85-%D9%85%D8%B3%D8%AA%D9%88%D8%B7%D9%86%D9%8A%D9%86-%D8%B9%D9%84%D9%89-%D9%82%D8%A7%D8%B9%D8%AF%D8%A9-%D8%B9%D8%B3%D9%83%D8%B1%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B6%D9%81%D8%A9-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A%D8%A9/,"Mon, 30 Jun 2025 13:28:38 +0000",2025-06-30T15:19:26.260110,مشاهد هجوم مستوطنين قاعدة عسكرية الضفة الغربية,هاجم مستوطنون إسرائيليون قاعدة عسكرية الضفة الغربية أشعلوا النيران وخربوا المركبات واشتبكوا الجنود الإسرائيليين,"مشاهد من هجوم مستوطنين على قاعدة عسكرية في الضفة الغربية هاجم مستوطنون إسرائيليون قاعدة عسكرية في الضفة الغربية حيث أشعلوا النيران، وخربوا المركبات واشتبكوا مع الجنود الإسرائيليين.",مشاهد هجوم مستوطنين قاعدة عسكرية الضفة الغربية هاجم مستوطنون إسرائيليون قاعدة عسكرية الضفة الغربية أشعلوا النيران وخربوا المركبات واشتبكوا الجنود الإسرائيليين,سياسة
rt,تدهور وضع الجيش الأوكراني في دونيتسك,"عن سيطرة الجيش الروسي على رأس جسر مهم في جمهورية دونيتسك الشعبية، كتب أندريه ريزتشيكوف، في ""فزغلياد"":",https://arabic.rt.com/press/1688118-%D8%AA%D8%AF%D9%87%D9%88%D8%B1-%D9%88%D8%B6%D8%B9-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A-%D9%81%D9%8A-%D8%AF%D9%88%D9%86%D9%8A%D8%AA%D8%B3%D9%83/,"Mon, 30 Jun 2025 13:22:40 +0000",2025-06-30T15:19:26.260110,تدهور وضع الجيش الأوكراني دونيتسك,سيطرة الجيش الروسي رأس جسر مهم جمهورية دونيتسك الشعبية كتب أندريه ريزتشيكوف فزغلياد,"تدهور وضع الجيش الأوكراني في دونيتسك عن سيطرة الجيش الروسي على رأس جسر مهم في جمهورية دونيتسك الشعبية، كتب أندريه ريزتشيكوف، في ""فزغلياد"":",تدهور وضع الجيش الأوكراني دونيتسك سيطرة الجيش الروسي رأس جسر مهم جمهورية دونيتسك الشعبية كتب أندريه ريزتشيكوف فزغلياد,سياسة
rt,ستحبّني رغمًا عن أنفك,"عن رغبة الولايات المتحدة في تعزيز وجودها في تركمانستان، كتبت كسينيا لوغينوفا، في ""إزفيستيا"":",https://arabic.rt.com/press/1688107-%D8%B3%D8%AA%D8%AD%D8%A8%D9%86%D9%8A-%D8%B1%D8%BA%D9%85%D8%A7-%D8%B9%D9%86-%D8%A3%D9%86%D9%81%D9%83/,"Mon, 30 Jun 2025 13:21:26 +0000",2025-06-30T15:19:26.260110,ستحبني رغما أنفك,رغبة الولايات المتحدة تعزيز وجودها تركمانستان كتبت كسينيا لوغينوفا إزفيستيا,"ستحبّني رغمًا عن أنفك عن رغبة الولايات المتحدة في تعزيز وجودها في تركمانستان، كتبت كسينيا لوغينوفا، في ""إزفيستيا"":",ستحبني رغما أنفك رغبة الولايات المتحدة تعزيز وجودها تركمانستان كتبت كسينيا لوغينوفا إزفيستيا,سياسة
rt,‌‏صندوق الاستثمارات السعودي: إجمالي الأصول تجاوز 4.3 تريليون ريال,"نشر صندوق الاستثمارات في السعودية، الاثنين، قوائمه المالية الموحدة السنوية للعام المنتهي في 2024 عبر بورصة لندن للأوراق المالية، كاشفا أن إجمالي أصوله تجاوز 4.3 تريليون ريال.",https://arabic.rt.com/business/1688235-%D8%B5%D9%86%D8%AF%D9%88%D9%82-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A-%D8%A5%D8%AC%D9%85%D8%A7%D9%84%D9%8A-%D8%A7%D9%84%D8%A3%D8%B5%D9%88%D9%84-%D8%AA%D8%AC%D8%A7%D9%88%D8%B2-43-%D8%AA%D8%B1%D9%8A%D9%84%D9%8A%D9%88%D9%86-%D8%B1%D9%8A%D8%A7%D9%84/,"Mon, 30 Jun 2025 13:19:19 +0000",2025-06-30T15:19:26.260110,صندوق الاستثمارات السعودي إجمالي الأصول تجاوز 43 تريليون,نشر صندوق الاستثمارات السعودية الاثنين قوائمه المالية الموحدة السنوية للعام المنتهي 2024 عبر بورصة لندن للأوراق المالية كاشفا إجمالي أصوله تجاوز 43 تريليون,"‌‏صندوق الاستثمارات السعودي: إجمالي الأصول تجاوز 4.3 تريليون ريال نشر صندوق الاستثمارات في السعودية، الاثنين، قوائمه المالية الموحدة السنوية للعام المنتهي في 2024 عبر بورصة لندن للأوراق المالية، كاشفا أن إجمالي أصوله تجاوز 4.3 تريليون ريال.",صندوق الاستثمارات السعودي إجمالي الأصول تجاوز 43 تريليون نشر صندوق الاستثمارات السعودية الاثنين قوائمه المالية الموحدة السنوية للعام المنتهي 2024 عبر بورصة لندن للأوراق المالية كاشفا إجمالي أصوله تجاوز 43 تريليون,اقتصاد
rt,النساء الأمريكيات يثبتن صحة تنبؤات إيلون ماسك بشأن انهيار الحضارة البشرية,"حذّر إيلون ماسك لسنوات طويلة من أن ""الانهيار السكاني"" يشكل تهديدا أكبر على الحضارة البشرية من تغيّر المناخ، مشيرا إلى أن انخفاض معدلات الخصوبة قد يؤدي إلى أزمات اقتصادية واجتماعية.",https://arabic.rt.com/technology/1688213-%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A1-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A7%D8%AA-%D8%B5%D8%AD%D8%A9-%D8%AA%D9%86%D8%A8%D8%A4%D8%A7%D8%AA-%D8%A5%D9%8A%D9%84%D9%88%D9%86-%D9%85%D8%A7%D8%B3%D9%83-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A7%D9%86%D9%87%D9%8A%D8%A7%D8%B1-%D8%A7%D9%84%D8%AD%D8%B6%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1%D9%8A%D8%A9/,"Mon, 30 Jun 2025 13:19:13 +0000",2025-06-30T15:19:26.260110,النساء الأمريكيات يثبتن صحة تنبؤات إيلون ماسك بشأن انهيار الحضارة البشرية,حذر إيلون ماسك لسنوات طويلة الانهيار السكاني يشكل تهديدا أكبر الحضارة البشرية تغير المناخ مشيرا انخفاض معدلات الخصوبة يؤدي أزمات اقتصادية واجتماعية,"النساء الأمريكيات يثبتن صحة تنبؤات إيلون ماسك بشأن انهيار الحضارة البشرية حذّر إيلون ماسك لسنوات طويلة من أن ""الانهيار السكاني"" يشكل تهديدا أكبر على الحضارة البشرية من تغيّر المناخ، مشيرا إلى أن انخفاض معدلات الخصوبة قد يؤدي إلى أزمات اقتصادية واجتماعية.",النساء الأمريكيات يثبتن صحة تنبؤات إيلون ماسك بشأن انهيار الحضارة البشرية حذر إيلون ماسك لسنوات طويلة الانهيار السكاني يشكل تهديدا أكبر الحضارة البشرية تغير المناخ مشيرا انخفاض معدلات الخصوبة يؤدي أزمات اقتصادية واجتماعية,صحة
